client_id,sex,birth,age,s_idclient
c_6624,m,1953.0,69.0,c
c_7413,f,1999.0,23.0,c
c_1255,m,1988.0,34.0,c
c_5854,f,1967.0,55.0,c
c_731,f,1967.0,55.0,c
c_6629,m,1969.0,53.0,c
c_1184,f,1958.0,64.0,c
c_752,m,1990.0,32.0,c
c_6119,f,1965.0,57.0,c
c_272,f,1953.0,69.0,c
c_2529,f,1955.0,67.0,c
c_3135,f,1983.0,39.0,c
c_6235,f,1951.0,71.0,c
c_5248,m,1968.0,54.0,c
c_578,m,1942.0,80.0,c
c_1954,f,1990.0,32.0,c
c_3075,m,1976.0,46.0,c
c_8367,f,1973.0,49.0,c
c_8000,m,2004.0,18.0,c
c_490,f,2004.0,18.0,c
c_6786,m,2004.0,18.0,c
c_6482,m,2002.0,20.0,c
c_1574,m,1954.0,68.0,c
c_7312,m,2000.0,22.0,c
c_2419,m,1989.0,33.0,c
c_4642,m,1983.0,39.0,c
c_4267,m,1984.0,38.0,c
c_7089,m,2002.0,20.0,c
c_2711,f,1983.0,39.0,c
c_5596,m,1963.0,59.0,c
c_2399,f,1973.0,49.0,c
c_8012,m,1943.0,79.0,c
c_1590,f,2004.0,18.0,c
c_1416,f,2000.0,22.0,c
c_2051,f,2004.0,18.0,c
c_7206,m,1979.0,43.0,c
c_4375,f,2001.0,21.0,c
c_7734,m,1996.0,26.0,c
c_6547,m,1949.0,73.0,c
c_7844,f,1979.0,43.0,c
c_3369,f,1965.0,57.0,c
c_5052,m,1981.0,41.0,c
c_56,f,1981.0,41.0,c
c_318,f,1950.0,72.0,c
c_4740,m,1978.0,44.0,c
c_7540,f,1995.0,27.0,c
c_5280,m,1989.0,33.0,c
c_1794,m,1995.0,27.0,c
c_7025,f,1971.0,51.0,c
c_6136,m,1952.0,70.0,c
c_2357,f,1992.0,30.0,c
c_538,f,1972.0,50.0,c
c_2030,m,1960.0,62.0,c
c_5628,m,1956.0,66.0,c
c_3974,m,2000.0,22.0,c
c_4553,m,1985.0,37.0,c
c_1045,f,1972.0,50.0,c
c_4033,f,1986.0,36.0,c
c_445,m,1973.0,49.0,c
c_2431,f,1977.0,45.0,c
c_343,f,1982.0,40.0,c
c_2274,f,1944.0,78.0,c
c_6609,f,1954.0,68.0,c
c_470,m,1968.0,54.0,c
c_124,m,1993.0,29.0,c
c_1445,m,1988.0,34.0,c
c_1778,m,1996.0,26.0,c
c_7056,m,1984.0,38.0,c
c_7331,m,1999.0,23.0,c
c_5064,m,1944.0,78.0,c
c_1242,f,1980.0,42.0,c
c_4865,m,1985.0,37.0,c
c_3567,f,1999.0,23.0,c
c_3264,f,1977.0,45.0,c
c_3450,f,1976.0,46.0,c
c_4499,m,1997.0,25.0,c
c_2069,m,1986.0,36.0,c
c_2929,m,1979.0,43.0,c
c_6225,m,1945.0,77.0,c
c_171,m,1965.0,57.0,c
c_6296,m,1965.0,57.0,c
c_1348,f,1997.0,25.0,c
c_4699,m,1993.0,29.0,c
c_6932,m,1963.0,59.0,c
c_155,f,2003.0,19.0,c
c_8562,m,1967.0,55.0,c
c_4129,m,1979.0,43.0,c
c_7347,f,1944.0,78.0,c
c_3540,f,1966.0,56.0,c
c_7573,m,1986.0,36.0,c
c_8469,f,1994.0,28.0,c
c_2712,f,1971.0,51.0,c
c_1936,f,1962.0,60.0,c
c_4380,m,1955.0,67.0,c
c_8609,f,1970.0,52.0,c
c_7592,m,1968.0,54.0,c
c_8307,m,1973.0,49.0,c
c_5632,m,1956.0,66.0,c
c_5155,m,1999.0,23.0,c
c_5304,m,1997.0,25.0,c
c_4277,f,1993.0,29.0,c
c_4024,m,1955.0,67.0,c
c_489,f,2001.0,21.0,c
c_7987,f,1979.0,43.0,c
c_4364,m,1941.0,81.0,c
c_3093,f,1990.0,32.0,c
c_5711,f,1966.0,56.0,c
c_7504,f,1966.0,56.0,c
c_516,m,1995.0,27.0,c
c_4992,m,1977.0,45.0,c
c_4933,f,1966.0,56.0,c
c_2880,f,2002.0,20.0,c
c_1024,f,1970.0,52.0,c
c_1392,m,2004.0,18.0,c
c_3427,f,1997.0,25.0,c
c_2515,f,1977.0,45.0,c
c_7104,f,1980.0,42.0,c
c_244,f,1969.0,53.0,c
c_6807,f,1954.0,68.0,c
c_3694,f,1966.0,56.0,c
c_6274,m,1949.0,73.0,c
c_8474,f,1997.0,25.0,c
c_195,m,1957.0,65.0,c
c_7284,m,1981.0,41.0,c
c_3106,m,1962.0,60.0,c
c_7423,m,1986.0,36.0,c
c_1054,f,1965.0,57.0,c
c_699,f,1986.0,36.0,c
c_6320,m,1992.0,30.0,c
c_5830,m,1998.0,24.0,c
c_2781,m,1948.0,74.0,c
c_7714,f,1972.0,50.0,c
c_202,m,1970.0,52.0,c
c_3794,f,1970.0,52.0,c
c_6380,m,1950.0,72.0,c
c_5722,m,1979.0,43.0,c
c_8331,m,1975.0,47.0,c
c_4634,f,1991.0,31.0,c
c_5694,f,1982.0,40.0,c
c_772,f,1996.0,26.0,c
c_7865,f,1997.0,25.0,c
c_3847,f,2001.0,21.0,c
c_5555,f,1970.0,52.0,c
c_7185,f,1990.0,32.0,c
c_5685,m,1990.0,32.0,c
c_3243,m,2003.0,19.0,c
c_1749,m,1966.0,56.0,c
c_2415,m,1995.0,27.0,c
c_4201,f,1982.0,40.0,c
c_5569,m,1975.0,47.0,c
c_5016,f,2004.0,18.0,c
c_8231,f,1949.0,73.0,c
c_673,m,1999.0,23.0,c
c_4275,f,2004.0,18.0,c
c_7873,f,1980.0,42.0,c
c_7751,f,1974.0,48.0,c
c_6984,f,1973.0,49.0,c
c_2618,f,1986.0,36.0,c
c_8437,f,2004.0,18.0,c
c_993,m,1968.0,54.0,c
c_7405,m,1982.0,40.0,c
c_3877,f,1978.0,44.0,c
c_3405,m,1969.0,53.0,c
c_1104,f,1974.0,48.0,c
c_4522,m,1991.0,31.0,c
c_3639,f,1978.0,44.0,c
c_7762,m,1966.0,56.0,c
c_5496,m,1976.0,46.0,c
c_7062,m,1980.0,42.0,c
c_5591,f,1962.0,60.0,c
c_5992,f,1958.0,64.0,c
c_2579,m,1982.0,40.0,c
c_8596,m,1981.0,41.0,c
c_5997,f,1968.0,54.0,c
c_1017,f,1975.0,47.0,c
c_5627,f,1997.0,25.0,c
c_68,f,1959.0,63.0,c
c_2673,m,1984.0,38.0,c
c_6924,f,1985.0,37.0,c
c_1165,f,1965.0,57.0,c
c_7568,m,1994.0,28.0,c
c_7148,m,1961.0,61.0,c
c_7435,m,1971.0,51.0,c
c_764,m,2004.0,18.0,c
c_7026,m,1973.0,49.0,c
c_5595,f,2003.0,19.0,c
c_4151,m,2003.0,19.0,c
c_3565,m,2003.0,19.0,c
c_7019,f,1988.0,34.0,c
c_4152,m,1979.0,43.0,c
c_3859,f,1999.0,23.0,c
c_7827,m,1968.0,54.0,c
c_5266,f,1950.0,72.0,c
c_2735,m,1993.0,29.0,c
c_8593,f,1985.0,37.0,c
c_5986,f,1943.0,79.0,c
c_2914,f,1980.0,42.0,c
c_4798,f,1987.0,35.0,c
c_2789,m,1979.0,43.0,c
c_5373,m,1983.0,39.0,c
c_1673,f,1988.0,34.0,c
c_6931,f,1946.0,76.0,c
c_2037,m,1971.0,51.0,c
c_8468,m,1987.0,35.0,c
c_5082,f,2001.0,21.0,c
c_5013,m,1953.0,69.0,c
c_3782,f,1990.0,32.0,c
c_1442,f,1989.0,33.0,c
c_6056,m,1993.0,29.0,c
c_1596,f,1994.0,28.0,c
c_3797,m,1965.0,57.0,c
c_5570,f,1976.0,46.0,c
c_38,f,1969.0,53.0,c
c_4186,f,1951.0,71.0,c
c_5279,f,1984.0,38.0,c
c_7533,f,2004.0,18.0,c
c_4594,m,1951.0,71.0,c
c_4095,m,1991.0,31.0,c
c_5971,m,1962.0,60.0,c
c_5923,m,1980.0,42.0,c
c_6190,m,1982.0,40.0,c
c_6871,m,1969.0,53.0,c
c_5258,f,1958.0,64.0,c
c_6573,f,1976.0,46.0,c
c_4973,f,1983.0,39.0,c
c_6739,m,1969.0,53.0,c
c_5546,m,2004.0,18.0,c
c_4851,f,2004.0,18.0,c
c_1653,m,2004.0,18.0,c
c_200,f,1942.0,80.0,c
c_3542,f,1987.0,35.0,c
c_874,m,1958.0,64.0,c
c_6243,f,1973.0,49.0,c
c_2058,m,1988.0,34.0,c
c_8584,m,2004.0,18.0,c
c_1269,m,2000.0,22.0,c
c_80,f,2004.0,18.0,c
c_2435,f,1976.0,46.0,c
c_79,f,1956.0,66.0,c
c_7220,m,1980.0,42.0,c
c_6131,m,1995.0,27.0,c
c_5176,f,2004.0,18.0,c
c_3780,m,1953.0,69.0,c
c_1598,m,1985.0,37.0,c
c_5022,f,1980.0,42.0,c
c_6327,f,1954.0,68.0,c
c_2147,m,1976.0,46.0,c
c_5910,f,1967.0,55.0,c
c_565,m,1979.0,43.0,c
c_3608,m,1986.0,36.0,c
c_4418,m,1967.0,55.0,c
c_3869,m,1970.0,52.0,c
c_8546,m,1987.0,35.0,c
c_7897,m,1965.0,57.0,c
c_2133,m,1973.0,49.0,c
c_4387,m,1991.0,31.0,c
c_1549,m,1987.0,35.0,c
c_2115,f,1975.0,47.0,c
c_721,f,1949.0,73.0,c
c_7784,m,1953.0,69.0,c
c_8352,m,1978.0,44.0,c
c_5436,f,2004.0,18.0,c
c_2557,m,1980.0,42.0,c
c_4171,f,1998.0,24.0,c
c_5274,f,1978.0,44.0,c
c_3591,f,1958.0,64.0,c
c_4413,f,1978.0,44.0,c
c_4988,m,1984.0,38.0,c
c_5667,f,1954.0,68.0,c
c_2106,f,1971.0,51.0,c
c_301,f,2004.0,18.0,c
c_872,m,2004.0,18.0,c
c_652,m,2004.0,18.0,c
c_8283,m,1997.0,25.0,c
c_7192,f,2001.0,21.0,c
c_7350,f,1978.0,44.0,c
c_3045,m,1997.0,25.0,c
c_4914,f,1953.0,69.0,c
c_1739,f,1964.0,58.0,c
c_5180,m,1987.0,35.0,c
c_37,m,1965.0,57.0,c
c_1208,m,1934.0,88.0,c
c_6443,f,1977.0,45.0,c
c_7501,m,1969.0,53.0,c
c_2443,f,2001.0,21.0,c
c_4460,f,2004.0,18.0,c
c_4227,m,1969.0,53.0,c
c_5388,f,1950.0,72.0,c
c_47,m,2000.0,22.0,c
c_4659,f,1980.0,42.0,c
c_1979,f,2001.0,21.0,c
c_4146,f,1984.0,38.0,c
c_2612,m,1995.0,27.0,c
c_3082,m,1970.0,52.0,c
c_2201,f,1992.0,30.0,c
c_686,m,2000.0,22.0,c
c_7634,m,1980.0,42.0,c
c_6365,f,1992.0,30.0,c
c_7471,f,1969.0,53.0,c
c_2497,f,2002.0,20.0,c
c_5184,m,1956.0,66.0,c
c_7707,f,1992.0,30.0,c
c_4063,f,1959.0,63.0,c
c_1559,m,1993.0,29.0,c
c_5190,m,1967.0,55.0,c
c_5610,m,1985.0,37.0,c
c_6833,f,1947.0,75.0,c
c_8509,f,1990.0,32.0,c
c_1744,m,1987.0,35.0,c
c_1031,f,1963.0,59.0,c
c_8398,f,1977.0,45.0,c
c_7355,m,1958.0,64.0,c
c_7058,m,1998.0,24.0,c
c_6040,f,1974.0,48.0,c
c_4501,m,1983.0,39.0,c
c_6307,m,1986.0,36.0,c
c_1171,m,1935.0,87.0,c
c_6315,f,1992.0,30.0,c
c_865,m,1981.0,41.0,c
c_507,f,1993.0,29.0,c
c_7237,f,2000.0,22.0,c
c_7472,f,2004.0,18.0,c
c_5842,f,1987.0,35.0,c
c_2308,m,1984.0,38.0,c
c_3087,f,1982.0,40.0,c
c_6537,f,1970.0,52.0,c
c_305,f,1996.0,26.0,c
c_1377,m,1986.0,36.0,c
c_7139,f,1955.0,67.0,c
c_5171,m,1974.0,48.0,c
c_1130,f,1979.0,43.0,c
c_2821,m,1947.0,75.0,c
c_8067,m,1974.0,48.0,c
c_4785,f,1970.0,52.0,c
c_2997,m,1978.0,44.0,c
c_3225,f,1994.0,28.0,c
c_5681,f,1965.0,57.0,c
c_7669,f,1992.0,30.0,c
c_5100,f,1971.0,51.0,c
c_6350,f,1954.0,68.0,c
c_1260,m,1955.0,67.0,c
c_3232,m,1971.0,51.0,c
c_7527,m,1965.0,57.0,c
c_2922,m,1988.0,34.0,c
c_6,f,2004.0,18.0,c
c_2456,m,1951.0,71.0,c
c_3064,m,1956.0,66.0,c
c_1974,m,1962.0,60.0,c
c_5463,f,1999.0,23.0,c
c_3771,f,1984.0,38.0,c
c_2658,m,2004.0,18.0,c
c_3161,f,1990.0,32.0,c
c_8099,f,1995.0,27.0,c
c_1122,m,1960.0,62.0,c
c_2374,m,1955.0,67.0,c
c_1275,f,1964.0,58.0,c
c_3521,f,1979.0,43.0,c
c_762,m,2004.0,18.0,c
c_6304,f,1982.0,40.0,c
c_1972,m,2003.0,19.0,c
c_5177,f,1959.0,63.0,c
c_1666,m,1951.0,71.0,c
c_7542,m,1959.0,63.0,c
c_3740,f,1997.0,25.0,c
c_1277,m,1995.0,27.0,c
c_1360,f,1934.0,88.0,c
c_4853,m,1953.0,69.0,c
c_6264,m,1998.0,24.0,c
c_4570,f,1995.0,27.0,c
c_1819,f,1968.0,54.0,c
c_2704,m,1969.0,53.0,c
c_5738,m,1976.0,46.0,c
c_4452,f,1977.0,45.0,c
c_6104,f,1940.0,82.0,c
c_2941,m,1980.0,42.0,c
c_3471,m,1994.0,28.0,c
c_6016,f,1950.0,72.0,c
c_6805,f,1968.0,54.0,c
c_2203,m,1997.0,25.0,c
c_6975,f,1994.0,28.0,c
c_5183,m,1993.0,29.0,c
c_941,m,1960.0,62.0,c
c_4385,m,1969.0,53.0,c
c_2896,m,2000.0,22.0,c
c_3101,m,1949.0,73.0,c
c_7947,m,1996.0,26.0,c
c_4236,f,1955.0,67.0,c
c_4474,f,1990.0,32.0,c
c_6575,m,2004.0,18.0,c
c_2479,f,1988.0,34.0,c
c_5055,m,1970.0,52.0,c
c_2376,m,1977.0,45.0,c
c_5351,f,1963.0,59.0,c
c_5957,m,1979.0,43.0,c
c_7553,m,1992.0,30.0,c
c_2835,m,1940.0,82.0,c
c_5534,m,1988.0,34.0,c
c_2805,m,1999.0,23.0,c
c_1084,f,1987.0,35.0,c
c_2146,f,1970.0,52.0,c
c_17,m,1976.0,46.0,c
c_416,f,1988.0,34.0,c
c_1825,m,1985.0,37.0,c
c_6153,f,1973.0,49.0,c
c_6834,f,1955.0,67.0,c
c_7988,f,1988.0,34.0,c
c_3933,f,1957.0,65.0,c
c_2700,m,2003.0,19.0,c
c_4794,m,1986.0,36.0,c
c_4994,f,2003.0,19.0,c
c_6183,m,1987.0,35.0,c
c_8499,f,1969.0,53.0,c
c_876,f,1998.0,24.0,c
c_2709,m,1960.0,62.0,c
c_5048,m,1955.0,67.0,c
c_6703,f,1983.0,39.0,c
c_6442,m,2002.0,20.0,c
c_1306,f,1949.0,73.0,c
c_6698,f,1996.0,26.0,c
c_8431,f,1985.0,37.0,c
c_364,m,1970.0,52.0,c
c_2674,f,1954.0,68.0,c
c_2392,m,1996.0,26.0,c
c_7536,f,1985.0,37.0,c
c_4722,f,1945.0,77.0,c
c_970,f,1980.0,42.0,c
c_3061,f,1948.0,74.0,c
c_7990,m,1956.0,66.0,c
c_3878,m,1988.0,34.0,c
c_7195,f,1966.0,56.0,c
c_8149,f,1964.0,58.0,c
c_259,f,1935.0,87.0,c
c_7719,f,2001.0,21.0,c
c_6187,m,1941.0,81.0,c
c_2644,f,1975.0,47.0,c
c_7082,m,1956.0,66.0,c
c_3571,f,1959.0,63.0,c
c_6680,m,1979.0,43.0,c
c_1271,m,1997.0,25.0,c
c_990,m,1984.0,38.0,c
c_2042,f,1997.0,25.0,c
c_5907,f,1991.0,31.0,c
c_1807,m,1993.0,29.0,c
c_4444,f,1959.0,63.0,c
c_3428,m,1975.0,47.0,c
c_6162,m,1960.0,62.0,c
c_6539,m,1988.0,34.0,c
c_8015,m,1957.0,65.0,c
c_4101,f,1977.0,45.0,c
c_6265,f,1980.0,42.0,c
c_2862,m,1998.0,24.0,c
c_395,f,1999.0,23.0,c
c_2016,f,1956.0,66.0,c
c_2540,f,2004.0,18.0,c
c_4696,f,1982.0,40.0,c
c_8093,m,1932.0,90.0,c
c_1308,f,1953.0,69.0,c
c_330,m,1953.0,69.0,c
c_8079,f,1962.0,60.0,c
c_7936,f,1999.0,23.0,c
c_579,m,1979.0,43.0,c
c_5201,f,1984.0,38.0,c
c_6157,m,1972.0,50.0,c
c_6605,f,2000.0,22.0,c
c_7464,f,2001.0,21.0,c
c_7010,f,1953.0,69.0,c
c_6976,m,2004.0,18.0,c
c_3143,f,1968.0,54.0,c
c_771,m,1965.0,57.0,c
c_2545,m,1998.0,24.0,c
c_5902,f,2004.0,18.0,c
c_5200,m,1959.0,63.0,c
c_3833,m,1979.0,43.0,c
c_6113,f,1993.0,29.0,c
c_227,f,1998.0,24.0,c
c_5528,m,1973.0,49.0,c
c_7962,f,2002.0,20.0,c
c_6401,f,1972.0,50.0,c
c_820,f,1982.0,40.0,c
c_2028,f,1978.0,44.0,c
c_922,f,1966.0,56.0,c
c_1195,m,1965.0,57.0,c
c_2528,f,2004.0,18.0,c
c_6285,f,1991.0,31.0,c
c_6080,m,1958.0,64.0,c
c_1469,f,1980.0,42.0,c
c_7885,m,1962.0,60.0,c
c_116,f,1996.0,26.0,c
c_1592,m,1997.0,25.0,c
c_1780,m,1996.0,26.0,c
c_2409,f,1978.0,44.0,c
c_7297,f,1991.0,31.0,c
c_2518,m,1978.0,44.0,c
c_796,f,1970.0,52.0,c
c_6617,f,1976.0,46.0,c
c_4704,f,1952.0,70.0,c
c_4956,f,1960.0,62.0,c
c_3127,m,1975.0,47.0,c
c_4781,m,1952.0,70.0,c
c_2237,m,1981.0,41.0,c
c_4355,m,1980.0,42.0,c
c_5841,m,1996.0,26.0,c
c_5674,m,1988.0,34.0,c
c_8606,f,1986.0,36.0,c
c_784,f,1963.0,59.0,c
c_8118,m,1984.0,38.0,c
c_6218,f,1987.0,35.0,c
c_4831,f,1977.0,45.0,c
c_8448,m,1972.0,50.0,c
c_6397,m,1992.0,30.0,c
c_1330,f,1975.0,47.0,c
c_3988,f,1962.0,60.0,c
c_6536,m,1987.0,35.0,c
c_6238,f,1968.0,54.0,c
c_3651,f,1996.0,26.0,c
c_5440,f,2004.0,18.0,c
c_806,f,1975.0,47.0,c
c_1142,f,1951.0,71.0,c
c_2266,f,1987.0,35.0,c
c_2457,m,1986.0,36.0,c
c_7821,f,1964.0,58.0,c
c_256,f,1963.0,59.0,c
c_6069,m,1994.0,28.0,c
c_5624,m,1972.0,50.0,c
c_5420,m,1959.0,63.0,c
c_3470,f,1961.0,61.0,c
c_8034,f,1973.0,49.0,c
c_2680,f,1976.0,46.0,c
c_888,m,1969.0,53.0,c
c_4754,m,1991.0,31.0,c
c_7871,f,1949.0,73.0,c
c_4177,m,2002.0,20.0,c
c_1297,f,2001.0,21.0,c
c_3402,f,2004.0,18.0,c
c_119,f,2004.0,18.0,c
c_4955,f,2002.0,20.0,c
c_7274,m,2002.0,20.0,c
c_233,m,2004.0,18.0,c
c_7496,m,1945.0,77.0,c
c_1937,f,1980.0,42.0,c
c_7752,f,1976.0,46.0,c
c_8187,f,1976.0,46.0,c
c_6644,f,1986.0,36.0,c
c_2421,f,1945.0,77.0,c
c_758,f,1994.0,28.0,c
c_4628,m,1965.0,57.0,c
c_2514,f,1936.0,86.0,c
c_3584,f,1981.0,41.0,c
c_2664,f,1997.0,25.0,c
c_3739,f,1984.0,38.0,c
c_1728,m,1975.0,47.0,c
c_5415,m,2000.0,22.0,c
c_2815,f,1988.0,34.0,c
c_3576,f,1950.0,72.0,c
c_827,f,1983.0,39.0,c
c_654,f,1981.0,41.0,c
c_1828,m,2004.0,18.0,c
c_3476,m,2004.0,18.0,c
c_1981,f,1971.0,51.0,c
c_6014,f,1973.0,49.0,c
c_2255,f,1970.0,52.0,c
c_4507,m,1994.0,28.0,c
c_949,f,1942.0,80.0,c
c_901,f,1980.0,42.0,c
c_6068,m,2001.0,21.0,c
c_5658,f,1981.0,41.0,c
c_1491,m,1986.0,36.0,c
c_7807,m,1981.0,41.0,c
c_7203,f,1965.0,57.0,c
c_1625,m,1984.0,38.0,c
c_6806,m,1979.0,43.0,c
c_5441,f,1957.0,65.0,c
c_3774,m,1970.0,52.0,c
c_5516,f,2004.0,18.0,c
c_447,f,1982.0,40.0,c
c_4916,m,1999.0,23.0,c
c_4130,m,1976.0,46.0,c
c_7006,f,1956.0,66.0,c
c_2676,f,1994.0,28.0,c
c_5634,f,1992.0,30.0,c
c_4096,m,1962.0,60.0,c
c_2024,f,1994.0,28.0,c
c_8310,f,1939.0,83.0,c
c_7514,f,1990.0,32.0,c
c_7935,f,1998.0,24.0,c
c_5140,m,1988.0,34.0,c
c_6825,m,1968.0,54.0,c
c_3583,m,2004.0,18.0,c
c_2041,f,1975.0,47.0,c
c_6072,f,2003.0,19.0,c
c_7370,f,1961.0,61.0,c
c_681,m,1988.0,34.0,c
c_1202,m,1978.0,44.0,c
c_4121,f,1980.0,42.0,c
c_2259,m,1988.0,34.0,c
c_7014,f,1938.0,84.0,c
c_6010,f,1983.0,39.0,c
c_5111,m,2004.0,18.0,c
c_2008,m,1945.0,77.0,c
c_2597,m,2003.0,19.0,c
c_1700,m,1989.0,33.0,c
c_1382,f,1975.0,47.0,c
c_2988,f,1987.0,35.0,c
c_6732,f,1967.0,55.0,c
c_3466,m,1982.0,40.0,c
c_3502,f,1995.0,27.0,c
c_912,m,1964.0,58.0,c
c_3913,f,1979.0,43.0,c
c_5259,m,1990.0,32.0,c
c_924,f,1961.0,61.0,c
c_8332,m,1996.0,26.0,c
c_7015,m,1974.0,48.0,c
c_729,f,1971.0,51.0,c
c_724,m,1963.0,59.0,c
c_6242,f,1999.0,23.0,c
c_5813,f,1976.0,46.0,c
c_6479,m,1970.0,52.0,c
c_2966,f,1997.0,25.0,c
c_5742,f,1990.0,32.0,c
c_8553,m,1993.0,29.0,c
c_6489,f,1988.0,34.0,c
c_537,m,1984.0,38.0,c
c_7622,f,1965.0,57.0,c
c_2341,f,1999.0,23.0,c
c_3987,f,1944.0,78.0,c
c_4549,m,1963.0,59.0,c
c_7539,f,1987.0,35.0,c
c_3932,f,1964.0,58.0,c
c_197,m,1980.0,42.0,c
c_8311,f,1970.0,52.0,c
c_7732,m,1989.0,33.0,c
c_7061,m,1963.0,59.0,c
c_4675,m,1963.0,59.0,c
c_5451,m,1982.0,40.0,c
c_4900,f,1974.0,48.0,c
c_4579,f,1973.0,49.0,c
c_8586,f,1989.0,33.0,c
c_638,m,1957.0,65.0,c
c_1137,m,1943.0,79.0,c
c_6070,f,1972.0,50.0,c
c_1197,m,1975.0,47.0,c
c_7330,f,1976.0,46.0,c
c_678,m,1964.0,58.0,c
c_1110,f,1984.0,38.0,c
c_8391,f,1990.0,32.0,c
c_1273,f,1995.0,27.0,c
c_4999,f,1972.0,50.0,c
c_8459,f,1995.0,27.0,c
c_7128,m,1968.0,54.0,c
c_3463,m,1995.0,27.0,c
c_6733,f,2003.0,19.0,c
c_7924,f,1971.0,51.0,c
c_6824,m,1968.0,54.0,c
c_2483,f,1972.0,50.0,c
c_2271,m,1983.0,39.0,c
c_8304,m,1989.0,33.0,c
c_351,m,1999.0,23.0,c
c_8481,f,1977.0,45.0,c
c_3931,m,1986.0,36.0,c
c_177,m,1973.0,49.0,c
c_214,f,1960.0,62.0,c
c_6747,f,1963.0,59.0,c
c_6798,m,1984.0,38.0,c
c_5219,m,1997.0,25.0,c
c_392,f,2001.0,21.0,c
c_4220,m,1984.0,38.0,c
c_2513,m,1981.0,41.0,c
c_2745,m,1986.0,36.0,c
c_6034,f,1988.0,34.0,c
c_3479,f,1983.0,39.0,c
c_4137,f,1968.0,54.0,c
c_2467,f,1997.0,25.0,c
c_4115,f,1998.0,24.0,c
c_1733,m,1948.0,74.0,c
c_3221,m,1971.0,51.0,c
c_3879,m,1971.0,51.0,c
c_8309,f,1962.0,60.0,c
c_6161,f,1980.0,42.0,c
c_4761,f,2001.0,21.0,c
c_6428,f,1983.0,39.0,c
c_5242,m,2003.0,19.0,c
c_5797,m,1983.0,39.0,c
c_1032,m,1963.0,59.0,c
c_3585,f,1979.0,43.0,c
c_7736,f,1963.0,59.0,c
c_6836,m,1965.0,57.0,c
c_3817,m,1977.0,45.0,c
c_828,m,1958.0,64.0,c
c_2808,f,2000.0,22.0,c
c_8243,m,1970.0,52.0,c
c_4608,m,1957.0,65.0,c
c_6775,m,1983.0,39.0,c
c_7337,m,2002.0,20.0,c
c_5162,f,1989.0,33.0,c
c_3788,f,2002.0,20.0,c
c_4525,m,1978.0,44.0,c
c_331,m,1978.0,44.0,c
c_199,m,1997.0,25.0,c
c_6458,m,2004.0,18.0,c
c_665,f,2004.0,18.0,c
c_1161,m,1971.0,51.0,c
c_6018,m,1948.0,74.0,c
c_6213,m,1971.0,51.0,c
c_6172,m,1986.0,36.0,c
c_5503,f,1978.0,44.0,c
c_25,f,1967.0,55.0,c
c_4828,m,1995.0,27.0,c
c_5673,f,2004.0,18.0,c
c_6600,m,1993.0,29.0,c
c_3970,f,1991.0,31.0,c
c_4801,f,1991.0,31.0,c
c_5039,m,2004.0,18.0,c
c_4429,f,1979.0,43.0,c
c_5851,f,1979.0,43.0,c
c_2359,m,1997.0,25.0,c
c_2989,f,2003.0,19.0,c
c_5996,f,1981.0,41.0,c
c_3911,f,1988.0,34.0,c
c_5609,m,1981.0,41.0,c
c_8078,m,1978.0,44.0,c
c_679,f,1986.0,36.0,c
c_1875,f,1995.0,27.0,c
c_6364,m,1966.0,56.0,c
c_7414,m,1968.0,54.0,c
c_4695,f,1988.0,34.0,c
c_2864,f,2002.0,20.0,c
c_7739,m,1997.0,25.0,c
c_3870,m,1952.0,70.0,c
c_560,m,1988.0,34.0,c
c_6671,f,1940.0,82.0,c
c_1015,m,1953.0,69.0,c
c_3762,f,1989.0,33.0,c
c_1600,m,1972.0,50.0,c
c_4967,f,1982.0,40.0,c
c_6244,f,1994.0,28.0,c
c_4051,f,1975.0,47.0,c
c_6579,f,1977.0,45.0,c
c_8173,f,1984.0,38.0,c
c_3670,m,1952.0,70.0,c
c_6649,m,1974.0,48.0,c
c_2819,f,1966.0,56.0,c
c_3190,f,1987.0,35.0,c
c_2076,f,1979.0,43.0,c
c_7913,f,1970.0,52.0,c
c_2850,m,1953.0,69.0,c
c_4248,m,1999.0,23.0,c
c_8432,f,1952.0,70.0,c
c_4394,f,1978.0,44.0,c
c_4266,m,1969.0,53.0,c
c_5239,f,1990.0,32.0,c
c_792,f,1964.0,58.0,c
c_2603,m,1967.0,55.0,c
c_810,m,1980.0,42.0,c
c_1588,f,1978.0,44.0,c
c_1870,m,1983.0,39.0,c
c_1582,f,1947.0,75.0,c
c_7974,f,1987.0,35.0,c
c_7797,m,1942.0,80.0,c
c_121,m,1970.0,52.0,c
c_4860,f,2003.0,19.0,c
c_3978,m,1998.0,24.0,c
c_8525,m,1989.0,33.0,c
c_2475,f,1968.0,54.0,c
c_4630,f,1981.0,41.0,c
c_3489,f,1982.0,40.0,c
c_822,m,2000.0,22.0,c
c_2388,m,1989.0,33.0,c
c_3289,f,1954.0,68.0,c
c_2122,m,1971.0,51.0,c
c_3890,m,1951.0,71.0,c
c_4806,m,1979.0,43.0,c
c_4703,f,1998.0,24.0,c
c_8085,f,1990.0,32.0,c
c_6205,f,1984.0,38.0,c
c_7349,f,1947.0,75.0,c
c_6081,f,1956.0,66.0,c
c_6724,f,1995.0,27.0,c
c_2665,m,1979.0,43.0,c
c_1357,f,1976.0,46.0,c
c_5089,f,1940.0,82.0,c
c_6052,m,1939.0,83.0,c
c_5680,m,1972.0,50.0,c
